name,actual_price,discount_price,rating
"Hp VICTUS 15 GAMING  Core I5  512GB SSD 8GB RAM 15.6""  WIN11 4GB NVIDIA BACKLIT Keyboard + FREE MOUSE","₦ 899,000","₦ 819,000",5 out of 5(1)
"Asus Notebook 10th Gen, Intel Core I3 4GB RAM 1TB HDD, 2.1GHz Up To 4.1GHz 14.0"" Wins 10","₦ 325,000","₦ 300,000",
"Hp 240 G7 Intel Core I3 1TB HDD 12GB RAM 14"" Win 10+ 32GB FLASH","₦ 540,000","₦ 449,999",
Hp 15 Intel Celeron N4020 4GB RAM 1TB HDD Windows 10 + Mouse,"₦ 254,000","₦ 239,500",
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 200,000","₦ 190,000",
"Hp EliteBook 840 G3-14"" -Touchscreen-Core I5-8GB RAM-256SSD-Backlits-FP Reader-Windows 11 Pro+ Mouse","₦ 700,000","₦ 335,000",
"Hp 15 Touchscreen Intel Core I3-10110U,12GB,1TB HDD, Wins 10",,"₦ 420,000",4 out of 5(8)
"Lenovo ThinkPad E15 Gen 4- 12th Gen, Intel Core I5/10 Cores 16GB RAM 512SSD Backlit Keyboard Wins 11","₦ 730,000","₦ 710,000",
Hp 14 Intel Celeron N4020 4GB RAM/1TB HDD Win 10 + Mouse,"₦ 285,000","₦ 250,900",4 out of 5(1)
"DELL Precision 7670 16"" FHD+ 60Hz Display Core I7-12850HX(16 Core) 4TB SSD /32gbRAM 8GB NVIDIA RTX A2000",,"₦ 2,000,000",
"Toshiba Portege X30W-J X360 Touchscreen 11Th Gen Intel Core I5,1TB SSD, 16GB RAM,13.3"",Win 10 Pro","₦ 698,000","₦ 644,100",
Lenovo Ideapad  Intel Celeron 1TB HDD 4GB RAM Win 10+ 32GB Flash,"₦ 199,000","₦ 195,000",
Hp ENVY X360 15 Intel Core I5 8GB.512GB SSD Touchscreen Backlit Keyboard Windows 10,,"₦ 850,000",
Hp 15 10th Gen Intel Core I5 16GB RAM 1TB HDD 2GB NVIDIA WIN 10+ Wireless Mouse,"₦ 545,000","₦ 525,500",
Hp Victus 16 12th Gen Intel Core I5 512GB SSD 8GB RAM 4GB NVIDIA BACKLIT Keyboard,"₦ 877,000","₦ 807,000",
Hp Laptop 15 INTEL CELERON Quad Core 8GB RAM -1TB HDD Windows 10 PRO + USB Light For Keyboard,,"₦ 300,000",
Hp Pavilion X360 14'' Touch Core I5-1235U 8GB RAM  256gb SSD,,"₦ 670,800",
"Hp Pavilion 15 11th Gen-Core-i5 512GB SSD/8GB Backlit Keyboard, Nvidia Graphics Mx350 Wins 10","₦ 720,000","₦ 700,600",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Lenovo ThinkPad X1 Carbon G9 11th Gen Intel Core I7-16GB Ram-512GB SSD--A-WIN 10 PRO,,"₦ 1,200,000",
"Asus Zenbook UX325EA Core I7 13.3"" 8GB/512GB SSD Win 11 - Pine Grey","₦ 770,000","₦ 699,990",
"Hp Pavilion 15 11th Gen Intel Core I7 16GB, 512 SSD NVIDIA MX450 2GB / Backlit Keyboard Wins 10 + Free Mouse",,"₦ 780,000",5 out of 5(1)
"Hp Envy 15 X360 12th Gen, Intel Core I7 (16GB/1TB SSD) Touch/Backlit Keyboard, Wins 11+ Headset","₦ 1,119,000","₦ 1,052,500",
Hp Notebook 14 Intel Celeron Dual Core N4020 8GB RAM 500GB HDD WIN 10 (BLACK) 2023 MODEL,"₦ 268,000","₦ 248,000",
"Hp 15 Intel Pentium Quad Core N5030 8GB RAM 1TB HDD 15.6""HD Wins 10 Pro","₦ 320,000","₦ 290,000",
"Hp PAVILION 14 11TH GEN INTEL CORE I3 8GB RAM 256GB SSD BACKLIT KEYBOARD 14""FHD WINS 11","₦ 500,000","₦ 480,000",
Hp EliteBook 840 G5 Intel Core I5- 12GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 550,000","₦ 370,000",
Lenovo Ideapad 3-11TH GEN- INTEL CORE I7 (12GB RAM- 1TB HDD)WINS 10 PRO + Free Bag,,"₦ 674,500",
Lenovo Ideapad 3- INTEL CORE I7 1TB 16GB RAM 11TH GEN WINS 10 PRO + FREE MOUSE,"₦ 730,000","₦ 681,500",
Lenovo Ideapad 14-inch - AMD Quad Core 64GB SSD - 4GB RAM Windows 10 +32GB Flash & USB Light For Keyboard,"₦ 310,000","₦ 190,000",
Lenovo Ideapad 3 15inch Laptop - Intel Core I3- 256GB SSD- 8GB RAM-Touch Screen Windows 11,,"₦ 370,000",
Lenovo Ideapad 15 Inch Intel® Celeron® 4GB RAM DDR4 - 256 SSD Windows 11 +USB LIGHT & 32GB Flash,"₦ 383,750","₦ 250,000",
Hp ZBOOK FIREFLY 14 G9 CI7 12TH GEN 512GBSSD 16GB 4GB NVIDIA,,"₦ 1,280,800",
"Hp 240 G7 Celeron 128GB SSD 4GB RAM 14"" WIN10 Pro  JET BLACK","₦ 239,000","₦ 225,000",
"Hp Pavilion 14 X360 11th Gen Intel Core™ I7,1TB SSD, 16GB RAM, Backlit Keyboard,14""Touchscreen Wins 11","₦ 980,000","₦ 950,550",3 out of 5(1)
Hp Stream 11 Pro- Intel Celeron- Education Edition - 4GB RAM - 64GB HDD Windows 10 Pro+ BAG,,"₦ 140,000",
"Hp 14 Intel Celeron, 64GB, 4GB, Windows 11 In S Mode+ Mouse","₦ 220,000","₦ 199,500",
"DELL LATITUDE 7400, CORE I5-8365U-14"", 8TH GEN, 8GB, 256SSD, TOUCHSCREEN, BACKLIT, FACE ID, WIN 10 PRO","₦ 700,000","₦ 440,000",
"DELL Latitude 5530 Intel Core I7 12th Gen 512gb Ssd 16gb Ram 15” FHD , Backlit Keys, Windows 11 Pro",,"₦ 880,000",
Lenovo THINKPAD P14s GEN 2 CI5 512GB SSD 8GB RAM 4GB NVIDIA WIN 11,,"₦ 784,750",
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10 + BAG,,"₦ 115,000",
Hp Laptop 15 INTEL CELERON Quad Core- Backlit Keyboard 8GB RAM -1TB HDD Windows 11 PRO+ Mouse,"₦ 400,000","₦ 340,000",
Lenovo IdeaPad Flex 5 Intel Ci7-1165G7 8GB 512GB SSD Win 11 Home,,"₦ 782,750",4 out of 5(1)
"Lenovo Ideapad  Intel Celeron 4GB RAM 1TB HDD 15.6"" Wins 10pro",,"₦ 193,000",4.3 out of 5(4)
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10+ 32GB FLASH,,"₦ 98,000",
"DELL ALIENWARE M16 R1,CORE I9-13900HX,2TB SSD/32GB RAM,12GB RTX 4080 GRAPHICS,16"" QHD+ DISPLAY,WIN 11",,"₦ 5,600,000",
Hp Stream Pro 11 - Celeron 4 GB RAM 64 GB EMMC WIN10,,"₦ 134,000",
"DELL Latitude 3310 PC 11th Gen Intel Core I5-Quad Core 256GB SSD 16GB RAM 13.3""WIN10 Pro","₦ 525,000","₦ 485,000",
"Hp Probook 11 X360 TOUCHSCREEN, 4GB RAM,128GB SSD, INTEL PENTIUM WINDOWS 10 + Keyboard Flashlight","₦ 230,000","₦ 180,000",
Lenovo IDEAPAD 15 Inch - INTEL CORE I3 - 20GB RAM- 1TB HDD- WINDOWS 10 PRO + USB LIGHT FOR KEYBOARD,"₦ 350,000","₦ 349,999",
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 280,000","₦ 103,000",
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,,"₦ 196,000",4.3 out of 5(4)
Hp Stream 11 Laptop-  Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse &USB Light For Keyboard,"₦ 170,000","₦ 103,000",
Hp Spectre X360 14 Core I7 2TB SSD 16GB RAM Intel Iris Plus Graphics BACKLIT KEYBOARD Stylus PEN,"₦ 1,899,000","₦ 1,750,000",
"DELL LATITUDE 3189,X360 INTEL PENTIUM,TOUCH 8GB RAM,128GB SSD WIN 10 PRO","₦ 300,000","₦ 195,000",
Hp EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 750,000","₦ 550,000",
Hp 250 G7 Intel CORE I5 (8GB RAM 1TB HDD) 15.6 Inch Windows 10,,"₦ 485,900",
"Lenovo IDEAPAD 15 12TH GEN INTEL CORE I5 8GB RAM 256GB SSD 15.6""FHD INTEL IRIS XE GRAPHICS WINS 11","₦ 520,000","₦ 490,000",
"Hp 14 10th Gen Intel Core I3 2.1 To 4.1Ghz (8gb Ram, 1TB HDD) Wins 10","₦ 377,000","₦ 365,000",4.4 out of 5(15)
"Hp 15 Intel Core I3-2.4Ghz Touch Screen (8GB,1TB HDD) Windows 10  Deep Gray + 32gb Flash Drive",,"₦ 395,000",4 out of 5(1)
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro,"₦ 550,000","₦ 395,000",4 out of 5(1)
"DELL VOSTRO 15 11TH GEN INTEL CORE I7 16GB RAM 512GB SSD INTEL IRIS XE 15"" FHD WINS 10","₦ 720,000","₦ 681,000",
Hp Notebook 15 INTEL CELERON 4GB RAM -1TB HDD  Windows 11 + Hp Mouse & Usb Light,,"₦ 204,000",
"Hp Envy 15 X360 12th Gen, Intel Core I7 (16GB/1TB SSD) Touch/Backlit Keyboard, Wins 11+ Mouse","₦ 1,099,000","₦ 1,050,500",
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG,"₦ 600,000","₦ 360,000",3.5 out of 5(2)
"Hp Envy 15 X360 12th Gen, Intel Core I7 (16GB/1TB SSD) Touch/Backlit Keyboard, Intel Iris Xe, Wins 11","₦ 1,099,000","₦ 1,050,000",
"Hp 16 Victus Gaming Intel Core I5 16"" 16GB RAM/512GB SSD 4GB Nvidia RTX 3050 Win 11","₦ 990,200","₦ 960,000",5 out of 5(1)
Hp ProBook11X360-TOUCHSCREEN Intel Pentium 256GB SSD-4GB+pouch,,"₦ 195,000",
Hp OMEN GAMING COREI9 12TH GEN 16GB RAM 1TBSSD 6GB NVIDIA WIN11,,"₦ 1,836,800",
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 550,000","₦ 360,000",
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro +MOUSE,"₦ 620,000","₦ 385,000",
Hp EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 600,000","₦ 550,000",
Lenovo IDEAPAD 15 Inch - INTEL CORE I3 - 20GB RAM- 1TB HDD- Windows 11 + USB Light For Keyboard,"₦ 450,000","₦ 405,000",
"Hp PAVILION 14 X360 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD 14""TOUCHSCREEN WINS 11",,"₦ 720,000",
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 440,000","₦ 370,000",
"Msi KATANA 15 - I7, 12thGEN, 1TB SSD/16GB RAM,RTX4070",,"₦ 1,796,500",
Hp Stream 11 Intel Celeron Quad Core - 64GB SSD 4GB RAM Windows 10 PRO + USB Light For Keyboard,"₦ 130,000","₦ 100,000",
Excellent Computer Supplier Apple MacBook Pro M1,"₦ 4,850,000","₦ 3,050,000",
Hp ZBook Firefly 15 G8 Mobile Workstation CI7 512SSD 16GB RAM 4GB Nvidia,,"₦ 1,120,000",
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro +MOUSE,"₦ 500,000","₦ 350,000",
Hp Pavilion 15 11th Gen Intel Core I5 12GB 512GBSSD Touchscreen/Backlit Keyboard,,"₦ 685,850",
"Hp 14 Intel Celeron N4020 8GB 1TB HDD 14"" Wins 10",,"₦ 249,000",
Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro + OFFICE 2019 ACTIVATED,,"₦ 100,000",
Lenovo LEGION 7 16IRX8H,,"₦ 4,000,000",
"Hp ENVY 13 Intel Core I5 256GB SSD 8GB RAM FingerPrint,Backlit Keyboard Wins 10","₦ 798,000","₦ 749,900",
Hp Stream 11Celeron -64GB 4GB RAM Windows 10+ 32GB Flash Drive,"₦ 125,000","₦ 100,000",3.7 out of 5(47)
Hp EliteBook 840 G5 Intel Core I5- 12GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,"₦ 438,000","₦ 360,000",
Hp EliteBook 840 Intel Core I7- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 750,000","₦ 515,000",5 out of 5(1)
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 560,000","₦ 360,000",5 out of 5(1)
"DELL Latitude 3310 13.3"" Intel Core I3  8GB RAM 128GB SSD WIN 10 Pro",,"₦ 320,000",3 out of 5(1)
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 550,000","₦ 375,000",
"Hp 14 11th Gen Intel Core I3 8GB RAM/256GB SSD 14"" Win 11+ Mouse",,"₦ 390,200",
"Hp 15 VICTUS GAMING, 13TH GEN INTEL CORE I5, 16GB RAM, 512GB SSD NVIDIA RTX 3050 (6GB) WINS 11","₦ 990,000","₦ 960,000",
DELL LATITUDE 5330 2-IN-1 (6JQD8S3),,"₦ 877,500",
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,"₦ 590,000","₦ 380,000",
"Hp CHROMEBOOK 11 G4, INTEL CELERON, 4GB RAM,16GB SSD + MOUSE","₦ 123,000","₦ 87,000",5 out of 5(1)
"Lenovo ThinkPad E15 Gen 4- 12th Gen, Intel Core I7/10 Cores 16GB RAM 512SSD Backlit Keyboard Win11+Headset","₦ 920,000","₦ 883,000",
"Asus VIVOBOOK 14 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD BACKLIT KEYBOARD 14"" FHD WINS 11 +Mouse","₦ 360,000","₦ 356,500",
Hp Notebook 15 Intel Core I5 -10210U -10th Gen - 8GB RAM - 1TB HDD - Windows 10 Plus Hp Mouse,,"₦ 420,000",
"Hp PAVILION GAMING 17 11TH GEN INTEL CORE I7 16GB RAM 1TB SSD RTX 3050 4GB 17.3"" WINS 11","₦ 1,220,000","₦ 1,182,000",
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 680,000","₦ 375,000",
Asus X515EA Intel® Core™ I7-1165G7 8GB RAM 256GB SSD 15.6-Inch Windows 11 + FREE 1TB Ext HDD,"₦ 635,000","₦ 599,990",
"Hp ProBook 440G9 INTEL CORE I7,12TH GEN ,8GB RAM,512 SSD,14.1 Win11 Pro","₦ 850,000","₦ 820,800",
"Lenovo Ideapad  Intel Celeron 1TB 4GB RAM HDD 14"" Wins 10","₦ 196,000","₦ 193,800",
"Hp Pavilion 14 X360 11th Gen Intel Core™ I5,8GB RAM 512 SSD, Touch/Backlit Keyboard,Wins 10+Free Mouse","₦ 850,000","₦ 821,200",
"Hp 15-DW2076 Core I7-1065G7 Up To 3.90 GHz 512GB SSD 8GB RAM 15.6"" (HD) WIN10 NATURAL SILVER - BACKLIT Keyboard",,"₦ 585,000",
"Hp 15 Touchscreen Intel Core I3-10110U,8GB,1TB HDD,Wins 10","₦ 425,800","₦ 410,000",3 out of 5(2)
"itel Intel® Celeron™ N3350 , 4GB RAM 1TB HDD14 Laptop","₦ 170,000","₦ 154,950",
Hp Stream 11 Pro Intel Celeron 2GB RAM- 32GB HDD WIN 10+ BAG,,"₦ 90,000",3.6 out of 5(5)
Hp Laptop 15 INTEL CELERON Quad Core 16GB RAM -1TB HDD Windows 11 + USB Light For Keyboard,"₦ 356,000","₦ 340,000",4.3 out of 5(11)
Hp Laptop 15 INTEL CELERON Quad Core- Backlit Keyboard- 16GB RAM -1TB HDD Windows 10 PRO+ Mouse,,"₦ 300,000",
Hp Laptop 15 Intel Core I5 10th Gen Touchscreen 16GB RAM 1TB HDD Windows 11 + 32GB Flash,"₦ 705,500","₦ 680,000",
"Hp ENVY X360 14-es0013 13th Gen Intel Core™ I5 512GB SSD - 8GB  RAM  - 14"" FHD  IPS, TOUCHSCREEN, WIN11 - BACKLIT Keyboard",,"₦ 800,900",
DELL Latitude 3310 Core I3 256GB SSD 8GB RAM WINS 10 Pro,,"₦ 380,000",4 out of 5(1)
"itel Able 1 Intel® Celeron™ N3350, 4GB RAM 1TB HDD 14"" Wins 10","₦ 190,000","₦ 165,000",5 out of 5(1)
"Netbook PC, 10.1 Inch, 1GB+8GB, Android 6.0 Allwinner A33 Quad Core 1.5GHz, WiFi, USB, SD, RJ45(Pink)","₦ 232,399","₦ 162,610",
Hp Stream 11 Intel Celeron 4GB RAM- 64GB SSD WIN 10+ USB LIGHT FOR KEYBOARD,"₦ 690,000","₦ 103,000",3.3 out of 5(3)
Hp 15 11th Gen Intel Core I5 12GB RAM/256GB SSD Win 11,"₦ 680,000","₦ 650,500",
Lenovo Ideapad 15.6 - Intel Core I3 - 20GB RAM - 1TB HDD Windows 11 PRO + USB Light For Keyboard,"₦ 420,000","₦ 290,000",4 out of 5(1)
Hp Pavilion 15 Laptop - Intel Core I5- 16GB RAM- Backlit Keyboard- TOUCH- 1TB HDD - Windows 11+,,"₦ 767,000",4 out of 5(1)
Hp SPECTRE X360 16 12TH GEN 512GB SSD 16GB RAM TOUCH BACKLIT,,"₦ 1,289,800",
"Hp Envy 15 X360 Touchscreen-12th Gen Intel Core I7, 16GB RAM,1TB SSD, Backlit Keyboard, Wins 11","₦ 1,122,000","₦ 1,052,000",
Hp Notebook 14 Intel Celeron Dual Core N4020 4GB RAM 256GB SSD WIN 10 (BLACK) 2023 MODEL,"₦ 285,000","₦ 268,000",
"Lenovo Stream 11 Intel Celeron (4GB,32GB+ 32GB Flash Drive) SSD11.6Inch Wins 10",,"₦ 115,000",
"Asus VIVOBOOK 14 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD BACKLIT KEYBOARD 14"" FHD WINS 11","₦ 389,000","₦ 355,000",
"Hpaay C 15 VICTUS GAMING, 13TH GEN INTEL CORE I5, 16GB RAM, 512GB SSD NVIDIA RTX 3050 (6GB) WINS 11","₦ 990,000","₦ 955,000",
"Hp 16 VICTUS GAMING, INTEL CORE I5, 16GB RAM, 512GB SSD,4GB NVIDIA RTX 3050 WINS 11+ Bag","₦ 1,020,000","₦ 980,000",
Hp Pavilion 14 X360 11th Gen Core I3 16GB/512 SSD Win 10 + Mouse,"₦ 780,000","₦ 742,400",
"Hp PROBOOK 11 X360, TOUCHSCREEN, 4GB RAM, 128GB SSD, INTEL PENTIUM, Windows 10  + Keyboard Flashlight","₦ 230,000","₦ 180,000",5 out of 5(1)
DELL INSPIRON 16' 5620 12TH GEN CI7 1TB 16GBRAM TOUCH BACKLIT W11,,"₦ 880,800",
"Hp Pavilion 15 11th Gen Intel Core I7 16GB RAM, 512GB SSD Nvidia Geforce Mx450 Wins 10","₦ 890,000","₦ 860,500",
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10+ 32GB FLASH,,"₦ 98,000",
"DELL Chromebook 3400 - 14"" - Celeron - 4 GB RAM - 32 GB EMMC + Bag",,"₦ 119,000",
"Asus Zenbook 14 11th Gen, Intel Core I7 8GB RAM, 512GB SSD Backlit Keyboard, Win11+ Sleeve",,"₦ 905,000",
DELL Vostro 15 Hybrid- 1TB + 256GB SSHD-16GB RAM Intel Core I3- 11TH Gen- Win 11 Laptop + 32GB FLASH,"₦ 690,000","₦ 449,999",
"DELL Inspiron 15 11th Gen Intel Core I5 256GB, 16GB RAM Touchscreen , Backlit Keybourd Wins 11",,"₦ 580,000",
"Hp Pavilion 15 X360 11th Gen Intel Core™ I5,8GB RAM 512GB SSD, Backlit Keyboard, Wins 10+ Free Bag & Headset","₦ 888,000","₦ 830,500",
"Hp Pavilion 15 X360 11th Gen Intel Core™ I3,8GB RAM 512 SSD, Touchscreen, Wins 10 + Free Mouse",,"₦ 720,000",5 out of 5(2)
"Hp 14 Intel Celeron N4020 4GB RAM 1TB HDD 14"" Win 10+Led Lamp",,"₦ 240,400",
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro+64GB FLASH,"₦ 550,000","₦ 375,000",4 out of 5(4)
"Lenovo Ideapad 15 10th Gen, Intel Core I3 12GB RAM,1TB HDD Wins 10+ Mouse",,"₦ 299,000",
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro +MOUSE,"₦ 500,000","₦ 360,000",
Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG,"₦ 400,000","₦ 369,999",
Hp ENVY 15 10th Gen Core I5 512GB SSD  8GB RAM  Windows 10,,"₦ 790,000",
Lenovo Ideapad Intel Celeron 4GB RAM 1TB HDD Wins10,"₦ 217,800","₦ 182,900",5 out of 5(1)
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 210,000","₦ 190,000",3.5 out of 5(2)
"DELL CHROMEBOOK 11, 4GB RAM, 16GB SSD + 32GBFLASH","₦ 115,000","₦ 90,000",
Hp Pavilion 14 2-in-1 11th Gen-Core-i3 512 SSD/8GB /Touchscreen,"₦ 789,000","₦ 720,000",
"Lenovo Ideapad 14 10th Gen, Intel Core I3 8GB RAM,1TB HDD Wins 10","₦ 398,000","₦ 360,950",
"Hp 15S  Core I7-1165G7 Up To 4.7 GHz 512GB SSD 8GB RAM 15.6"" (HD) WIN11 NATURAL SILVER -",,"₦ 599,000",
"Hp Omen 16 Gaming 13th Gen Intel Core I7 16GB RAM/1TB SSD 16.1"" Nvidia RTX 4050 6GB WINS 11",,"₦ 1,680,000",
"Lenovo IDEAPAD 15 12TH GEN INTEL CORE I5 8GB RAM 256GB SSD 15.6""FHD INTEL IRIS XE GRAPHICS WINS 11","₦ 520,000","₦ 490,500",
"Hp Pavilion 14 DYOO45NIA X360-Intel Core I5, 11th Gen, 512GB SSD, 8GB RAM, Touch, Intel Iris Graphics","₦ 850,000","₦ 690,000",
"Lenovo THINKPAD L14 AMD RYZEN 5 PRO 8GB RAM 256GB SSD 14"" FHD AMD RADEON GRAPHICS WINS 10","₦ 380,000","₦ 355,000",4 out of 5(2)
"Hp PAVILION 14 X360 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD 14""TOUCHSCREEN WINS 11",,"₦ 720,500",
Hp EliteBook 840 G5 Intel Corei5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Win11 Pro+pouch Mouse,,"₦ 355,000",
"Hp Elitebook X360 830 G9-i7, 12thGEN, 512GB SS/16GB RAM",,"₦ 1,123,200",
Hp Notebook 15 Intel Core I5 -10210U -10th Gen - 16GB RAM - 1TB HDD - Windows 10 Plus Hp Mouse,,"₦ 440,000",
"Hp CHROMEBOOK 11 G4, CELERON, 4GB RAM,16GB SSD + 32GB FLASH",,"₦ 130,000",2 out of 5(1)
Hp EliteBook 840 G5 Intel Corei5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Win11 Pro+pouch Mouse,,"₦ 355,000",
DELL Vostro 15-inch Laptop- Intel Core I3- 12GB RAM 11th GEN 512 SSD - Windows 11+USB Light For Keyboard,"₦ 660,000","₦ 495,000",
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 12GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 660,000","₦ 630,500",
Lenovo 82V700BMUE- LENOVO IDEAPAD 1 15IGL7 INTEL® CELERON,"₦ 187,500","₦ 172,850",
"Hp 15 VICTUS GAMING, 12TH GEN INTEL CORE I5, 16GB RAM, 512GB SSD,4GB NVIDIA RTX 3050 WINS 11",,"₦ 910,000",
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro,"₦ 980,000","₦ 395,000",
"Lenovo Thinkpad P15v Gen2, I7-1180H, 512gb Ssd,16gb Ram,  15.6"" Screen Am Wins 10 Pro",,"₦ 950,000",
Hp ENVY X360  15-ed1029nia - 15.6'' FHD TOUCHSCREEN 11th Gen Core I5 512GB SSD  8GB RAM FINGERPRINT WIN11,,"₦ 759,000",
"Hp 14 Intel Celeron N4020 8GB RAM 1TB HDD 14"" Wins 10 + Mouse","₦ 272,500","₦ 249,500",4 out of 5(3)
Hp Pavilion 14 2-in-1 11th Gen-Core-i3 512SSD/16GB /Touchscreen,"₦ 840,000","₦ 740,000",4.5 out of 5(2)
Lenovo Ideapad 14-inch - AMD Quad Core 64GB SSD - 4GB RAM Windows 10,"₦ 490,000","₦ 179,999",
"Hp 15 Touchscreen Intel Core I3 12GB RAM 1TB HDD, 15.6"" Windows 10","₦ 445,000","₦ 420,000",
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 580,000","₦ 375,000",4.3 out of 5(8)
DELL Vostro 15 Hybrid- 1TB + 256GB SSHD-16GB RAM Intel Core I3- 11TH Gen- Windows 11 + MOUSE,"₦ 400,000","₦ 399,999",
Hp ProBook 11 X360- TOUCH Intel Celeron 512GB 4GB RAM WIN10 Pro+ USB LIGHT FOR KEYBOARD,"₦ 208,000","₦ 207,000",
DELL XPS 9530 13TH GEN INTEL CORE I7 32GB RAM 512GB SSD RTX 4050 (6GB) BACKLIT KEYBOARD WINS 11,"₦ 2,200,000","₦ 1,902,000",
Lenovo Ideapad 14-inch - AMD Quad Core 64GB SSD - 4GB RAM Windows 10,"₦ 490,000","₦ 179,999",
Hp EliteBook 840 G5 Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG,"₦ 501,000","₦ 350,000",
Hp Notebook 15 Intel Core I5 -10210U -10th Gen - 8GB RAM - 1TB HDD - Win 10 PRO + MOUSE & USB LIGHT,"₦ 700,000","₦ 610,000",
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 550,000","₦ 360,000",
Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 4GB RAM WIN10 Pro +USB LIGHT FOR KEYBOARD,"₦ 202,000","₦ 191,000",
Lenovo IDEAPAD 15- INTEL CORE I3 -20GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse,"₦ 320,000","₦ 280,000",
PELADN Mini PC Celeron N5105 UHD Graphics DDR4 8G+256G,"₦ 330,436","₦ 213,189",
"DELL 3180, Intel Celeron, 128GB SSD, 4GB RAM, Wins 10 + Flash",,"₦ 150,000",
"DELL Inspiron 15 Touchscreen Intel Core I5 8GB/256GB SSD 15.6"" Display, Wins 11","₦ 480,000","₦ 468,000",
Hp Notebook 15- Intel Core I3 -16GB RAM- Backlit Keyboard/1TB HDD 11TH GEN- Windows 11 + Mouse,,"₦ 400,000",
